yy,mm,dd,Staz1,Staz2,Staz3
1979,1,13,0.8472953259479254,0.28789045684970915,0.025827342411503196
1979,1,14,0.40866575576364994,0.4500276807229966,0.2897972494829446
1979,1,15,0.9522237717173994,0.8077063630335033,0.10568203986622393
1979,1,16,0.8017433173954487,0.662505554035306,0.9464700552634895
1979,1,17,0.8467277102172375,0.7313968958333135,0.3699344303458929
1979,1,18,0.15866067726165056,0.8103496474213898,0.9884582057129592
1979,1,19,0.051264623180031776,0.035907094134017825,0.15960050048306584
1979,1,20,0.5454821237362921,0.4712454886175692,0.36137255490757525
1979,1,21,0.8860958334989846,0.3240834539756179,0.2115037371404469
1979,1,22,0.26624281518161297,0.20578462188132107,0.4344478980638087
1979,1,23,0.7229335461743176,0.34178771753795445,0.14487893180921674
1979,1,24,0.34453427977859974,0.49033076083287597,0.317851813044399
1979,1,25,0.44142018002457917,0.5991977471858263,0.07986923400312662
1979,1,26,0.9243293080944568,0.2536101674195379,0.8283178310375661
1979,1,27,0.8644599185790867,0.4810703459661454,0.2576772894244641
1979,1,28,0.1578915931750089,0.1167344693094492,0.4357100089546293
1979,1,29,0.36719216336496174,0.3062263117171824,0.8681594582740217
1979,1,30,0.5463564002420753,0.35367811284959316,0.9875843913760036
1979,1,31,0.8686411455273628,0.9019412531051785,0.7099883987102658
1979,2,1,0.4080301853828132,0.5617521395906806,0.5868741483427584
1979,2,2,0.4151427356991917,0.9319478129036725,0.19562178780324757
1979,2,3,0.41734242462553084,0.16111318906769156,0.174808984156698
1979,2,4,0.8814242749940604,0.522424787748605,0.8984324100892991
1979,2,5,0.6723420966882259,0.2654904602095485,0.1269757179543376
1979,2,6,0.3876874118577689,0.49195765843614936,0.2142767186742276
1979,2,7,0.009018779499456286,0.6481206128373742,0.39999195793643594
1979,2,8,0.5261186880525202,0.406626348849386,0.5155980857089162
1979,2,9,0.9008448733948171,0.804094921797514,0.6528646135702729
1979,2,10,0.31768004409968853,0.9471221941057593,0.9910527423489839
1979,2,11,0.34470348223112524,0.8031132463365793,0.7676307938527316
1979,2,12,0.40514266095124185,0.49649532651528716,0.40420293412171304
1979,2,13,0.31019237893633544,0.7814531936310232,0.6166081675328314
1979,2,14,0.30632809246890247,0.5828345674090087,0.5986936232075095
1979,2,15,0.5553439955692738,0.4019298746716231,0.738490586867556
1979,2,16,0.19737484236247838,0.6071936164516956,0.08633560850284994
1979,2,17,0.4500731872394681,0.13528201216831803,0.540972480783239
1979,2,18,0.007929417071864009,0.7182781384326518,0.4653562610037625
1979,2,19,0.6546965716406703,0.9053968528751284,0.8797908264677972
1979,2,20,0.00585288624279201,0.8553025412838906,0.583870476577431
1979,2,21,0.3887087646871805,0.16824758215807378,0.7209384711459279
1979,2,22,0.9783201154787093,0.9040589574724436,0.5350056006573141
1979,2,23,0.603491426911205,0.27339710807427764,0.6432209215126932
1979,2,24,0.5508312021847814,0.5594066211488098,0.06751786242239177
1979,2,25,0.69094976503402,0.017505940282717347,0.05912345112301409
1979,2,26,0.8103295026812702,0.3975210019852966,0.17087019071914256
1979,2,27,0.24398956331424415,0.162563297431916,0.5912041631527245
1979,2,28,0.9498329870402813,0.6767197754234076,0.9609672618098557
1979,3,1,0.1348691564053297,0.6090317580383271,0.8227526547852904
1979,3,2,0.6673626136034727,0.7527307919226587,0.6021190523169935
1979,3,3,0.29744350421242416,0.7777722510509193,0.8797753110993654
1979,3,4,0.0561607382260263,0.3136574940290302,0.6976479927543551
1979,3,5,0.416259893681854,0.345643425360322,0.9067429897841066
1979,3,6,0.2204809847753495,0.257782498607412,0.3343991294968873
1979,3,7,0.24394394527189434,0.9052648434881121,0.6345472023822367
1979,3,8,0.9441206306219101,0.35129539179615676,0.013650339562445879
1979,3,9,0.1472879087086767,0.2938944867346436,0.37602500105276704
1979,3,10,0.4073293667752296,0.6234903908334672,0.050286347046494484
1979,3,11,0.01213078573346138,0.9637283387128264,0.9706720022950321
1979,3,12,0.5171031053178012,0.7556898486800492,0.09489471977576613
1979,3,13,0.07874620496295393,0.5030873026698828,0.08792847883887589
1979,3,14,0.43679734179750085,0.24290000088512897,0.7683977510314435
1979,3,15,0.048429538263008,0.736367549514398,0.4128806381486356
1979,3,16,0.7034015727695078,0.06761922803707421,0.2930538011714816
1979,3,17,0.8986888087820262,0.07075763819739223,0.6214552596211433
1979,3,18,0.5535987201146781,0.40015798178501427,0.32351277163252234
1979,3,19,0.4074005540460348,0.004636658588424325,0.9116965206339955
1979,3,20,0.8748160870745778,0.6743211974389851,0.6030336925759912
1979,3,21,0.495891182217747,0.071457450510934,0.19512562616728246
1979,3,22,0.1295983309391886,0.9809858535882086,0.979442794341594
1979,3,23,0.07078612572513521,0.7621687820646912,0.5066998605616391
1979,3,24,0.4396564841736108,0.617799652274698,0.9678020698484033
1979,3,25,0.6528028473258018,0.06496204086579382,0.6403438528068364
1979,3,26,0.7184126020874828,0.6107159238308668,0.5967909942846745
1979,3,27,0.901702367933467,0.759288294473663,0.4136221914086491
1979,3,28,0.8645163136534393,0.0032027687411755323,0.9632521164603531
1979,3,29,0.9618903491646051,0.27484584110789,0.17944137286394835
1979,3,30,0.2189096133224666,0.25102602946572006,0.6243503864388913
1979,3,31,0.6363706348929554,0.1137336993124336,0.6745838455390185
1979,4,1,0.7731695473194122,0.34283723682165146,0.5950067376252264
1979,4,2,0.9551154877990484,0.35375338210724294,0.04427514458075166
1979,4,3,0.5568970129825175,0.49525547586381435,0.9378953271079808
1979,4,4,0.9509325921535492,0.6372529531363398,0.24726514727808535
1979,4,5,0.9881576942279935,0.2873353667091578,0.5460316468961537
1979,4,6,0.6907663838937879,0.1819438082166016,0.014556820504367352
1979,4,7,0.5030495289247483,0.6558887741994113,0.40171591960825026
1979,4,8,0.671366557944566,0.10162080894224346,0.9620675020851195
1979,4,9,0.7987648653797805,0.19235834991559386,0.03031073953025043
1979,4,10,0.10639333608560264,0.18336235522292554,0.4564839815720916
1979,4,11,0.863235508557409,0.6805785926990211,0.9350803822744638
1979,4,12,0.30418912693858147,0.20190958958119154,0.6518402975052595
1979,4,13,0.984043117845431,0.15223809354938567,0.7233021415304393
1979,4,14,0.6747078355401754,0.9187692406121641,0.28643803065642715
1979,4,15,0.1885203174315393,0.506936686579138,0.7044784545432776
1979,4,16,0.17211404629051685,0.1688771804329008,0.2296599973924458
1979,4,17,0.7473906818777323,0.07034624856896698,0.8021534963045269
1979,4,18,0.36369677633047104,0.32356076897121966,0.6363800985272974
1979,4,19,0.032689029816538095,0.8670319237280637,0.4979777776170522
1979,4,20,0.5505860124249011,0.7293010598514229,0.31388071388937533
1979,4,21,0.8647132224868983,0.7635140614584088,0.5032947899308056
1979,4,22,0.5295069946441799,0.7492127143777907,0.8725945143960416
1979,4,23,0.1121411002241075,0.6480578687041998,0.009606776060536504
1979,4,24,0.5672191942576319,0.902740971185267,0.02754110237583518
1979,4,25,0.07232992979697883,0.25183181185275316,0.7213976080529392
1979,4,26,0.9858159390278161,0.3849736654665321,0.9660854414105415
1979,4,27,0.5697105284780264,0.9038765812292695,0.34531106799840927
1979,4,28,0.07916046748869121,0.3002835859078914,0.5277304972987622
1979,4,29,0.8358434126712382,0.9852108382619917,0.8234106651507318
1979,4,30,0.6202149726450443,0.3513838096987456,0.6551204356364906
1979,5,1,0.4526740573346615,0.6941844520624727,0.10361522273160517
1979,5,2,0.28862380096688867,0.5404861781280488,0.31568169849924743
1979,5,3,0.9706625663675368,0.28748548100702465,0.3715207844506949
1979,5,4,0.03808464016765356,0.880244960077107,0.2862592888996005
1979,5,5,0.10647761612199247,0.2871314277872443,0.7068871713709086
1979,5,6,0.3954064822755754,0.7626397784333676,0.2732913123909384
1979,5,7,0.38249736884608865,0.6760838243644685,0.8277910798788071
1979,5,8,0.6980542298406363,0.9716107894200832,0.662872722139582
1979,5,9,0.5149395344778895,0.2453481904231012,0.2395871456246823
1979,5,10,0.04640161478891969,0.03872045106254518,0.027215152280405164
1979,5,11,0.5378031320869923,0.5785792279057205,0.5427713147364557
1979,5,12,0.43935152795165777,0.022668610559776425,0.9406907055526972
1979,5,13,0.3999868198297918,0.7652045499999076,0.24006180558353662
1979,5,14,0.5489071940537542,0.4722724976018071,0.7183217525016516
1979,5,15,0.3813365299720317,0.39115113765001297,0.07247453229501843
1979,5,16,0.2643765432294458,0.09943824959918857,0.5295144857373089
1979,5,17,0.2782839057035744,0.8179050884209573,0.9166670837439597
1979,5,18,0.9799791865516454,0.03135457634925842,0.25681623187847435
1979,5,19,0.004983226070180535,0.7110191171523184,0.5564378907438368
1979,5,20,0.7714618861209601,0.40483544883318245,0.41647808719426394
1979,5,21,0.38351703784428537,0.22844613390043378,0.202526172157377
1979,5,22,0.8163618757389486,0.9296881326008588,0.28035053610801697
1979,5,23,0.09440447413362563,0.8799985097721219,0.6721384099218994
1979,5,24,0.8693059380166233,0.48477771040052176,0.018322920659556985
1979,5,25,0.6801291455049068,0.9806105867028236,0.10995708871632814
1979,5,26,0.9376953784376383,0.7460365076549351,0.451481765601784
1979,5,27,0.8595202602446079,0.7190314198378474,0.6705768664833158
1979,5,28,0.6935637320857495,0.6348166773095727,0.24814519518986344
1979,5,29,0.4888525418937206,0.037923942087218165,0.9228104727808386
1979,5,30,0.8050281037576497,0.7354589416645467,0.5607307888567448
1979,5,31,0.3132168937008828,0.4623092266265303,0.4850309453904629
1979,6,1,0.22852429701015353,0.515328167239204,0.49994501657783985
1979,6,2,0.885341600747779,0.3656311680097133,0.22335775545798242
1979,6,3,0.478877994697541,0.6923777423799038,0.741659042192623
1979,6,4,0.9260016158223152,0.33732112613506615,0.6519784606061876
1979,6,5,0.8462702373508364,0.765449998434633,0.6198163419030607
1979,6,6,0.3311080776620656,0.1873541953973472,0.5681515533942729
1979,6,7,0.2733568132389337,0.805415948620066,0.5854387530125678
1979,6,8,0.09778503701090813,0.7744447258301079,0.7276433482766151
1979,6,9,0.32664358825422823,0.6240271457936615,0.2244017580524087
1979,6,10,0.08737277798354626,0.6860383425373584,0.9436872524674982
1979,6,11,0.20844302885234356,0.22928410186432302,0.7498766279313713
1979,6,12,0.8336618696339428,0.12715788092464209,0.3940977349411696
1979,6,13,0.3585265234578401,0.47885262756608427,0.25887564988806844
1979,6,14,0.2978062133770436,0.5947267843876034,0.04604333592578769
1979,6,15,0.8399764152709395,0.9824154407251626,0.45551388640888035
1979,6,16,0.2089153581764549,0.5367725123651326,0.28143540932796896
1979,6,17,0.7215606947429478,0.18249779287725687,0.09453183622099459
1979,6,18,0.6923542080912739,0.7776056602597237,0.44336221530102193
1979,6,19,0.19082495500333607,0.4610131389927119,0.22055766265839338
1979,6,20,0.9363226071000099,0.04918955243192613,0.43930347030982375
1979,6,21,0.027439267607405782,0.07184782857075334,0.7639205104205757
1979,6,22,0.5251160862389952,0.9533788342960179,0.4977767514064908
1979,6,23,0.03464505146257579,0.4762469253037125,0.21405362291261554
1979,6,24,0.14342997269704938,0.1435606002341956,0.29344084137119353
1979,6,25,0.38927484350278974,0.8960166315082461,0.6925375699065626
1979,6,26,0.018177904188632965,0.37219340703450143,0.8798773910384625
1979,6,27,0.20599635713733733,0.44304194371216,0.9472272268030792
1979,6,28,0.5612927856855094,0.9190460287500173,0.8534066712018102
1979,6,29,0.33367175492458045,0.9773317577783018,0.17635169974528253
1979,6,30,0.34203751059249043,0.7601567094679922,0.6485368339344859
1979,7,1,0.8502010116353631,0.6536305469926447,0.22281536413356662
1979,7,2,0.11913989274762571,0.5152335921302438,0.9779442264698446
1979,7,3,0.6843181110452861,0.817267935955897,0.6807988628279418
1979,7,4,0.9549321942031384,0.153796756407246,0.8081740927882493
1979,7,5,0.03347280062735081,0.49128290568478405,0.6034464698750526
1979,7,6,0.4576729529071599,0.4535121233202517,0.7707013101316988
1979,7,7,0.4477794074919075,0.8940211681183428,0.22827111673541367
1979,7,8,0.22929467703215778,0.680808468721807,0.528891941299662
1979,7,9,0.23257323959842324,0.2638779650442302,0.9927780770231038
1979,7,10,0.9934709046501666,0.7765016790945083,0.07524820882827044
1979,7,11,0.7048413984011859,0.21474801748991013,0.14525252091698349
1979,7,12,0.09554974362254143,0.0019345886539667845,0.7426253878511488
1979,7,13,0.7648461880162358,0.5370920698624104,0.7911826663184911
1979,7,14,0.33537232084199786,0.5923769269138575,0.17936888826079667
1979,7,15,0.08724452438764274,0.8016202840954065,0.955953085096553
1979,7,16,0.9114626839291304,0.012792910449206829,0.743106537964195
1979,7,17,0.764779148157686,0.5728179856669158,0.35562174674123526
1979,7,18,0.1773733110167086,0.6452308509033173,0.30324060819111764
1979,7,19,0.5887393774464726,0.5464520680252463,0.8653314204420894
1979,7,20,0.6894488716498017,0.3170131635852158,0.38990013650618494
1979,7,21,0.09309569210745394,0.360736692789942,0.1998586819972843
1979,7,22,0.907296976307407,0.7309750493150204,0.2612327728420496
1979,7,23,0.7936009410768747,0.2529287529177964,0.30693694460205734
1979,7,24,0.08536952780559659,0.9634688436053693,0.06922698230482638
1979,7,25,0.6806911139283329,0.6146485521458089,0.38048725156113505
1979,7,26,0.7705707461573184,0.18754781526513398,0.3951904440764338
1979,7,27,0.49303307151421905,0.5813959410879761,0.8658307162113488
1979,7,28,0.027420616941526532,0.8281523704063147,0.21861605695448816
1979,7,29,0.8924573785625398,0.7926412499509752,0.5462428536266088
1979,7,30,0.21103127440437675,0.0833428951445967,0.30132191302254796
1979,7,31,0.25305160973221064,0.5789529944304377,0.5733261788263917
1979,8,1,0.1650073064956814,0.1333756218664348,0.9536854701582342
1979,8,2,0.09675149712711573,0.7020993730984628,0.8670346378348768
1979,8,3,0.8002309424337,0.7502106563188136,0.5836547533981502
1979,8,4,0.29625854012556374,0.4900784974452108,0.10318253189325333
1979,8,5,0.5038642298895866,0.6459527001716197,0.24899744102731347
1979,8,6,0.8949198892805725,0.6385120882187039,0.7320277856197208
1979,8,7,0.06319763790816069,0.5850543503183872,0.6347401407547295
1979,8,8,0.07516084727831185,0.5384909445419908,0.5469556492753327
1979,8,9,0.45064915204420686,0.6551494407467544,0.34354062657803297
1979,8,10,0.22058421606197953,0.7245992685202509,0.18361761630512774
1979,8,11,0.544918054016307,0.11724817240610719,0.3265954100061208
1979,8,12,0.34513024403713644,0.05608029291033745,0.752189532853663
1979,8,13,0.6718914557714015,0.44273186987265944,0.9829117392655462
1979,8,14,0.25978265167213976,0.1473603444173932,0.8130836959462613
1979,8,15,0.26437829178757966,0.9908699635416269,0.26084480760619044
1979,8,16,0.685869284439832,0.9621797166764736,0.3580616374965757
1979,8,17,0.6428960955236107,0.23784150136634707,0.529152178671211
1979,8,18,0.9943072425667197,0.10480298846960068,0.6074549085460603
1979,8,19,0.30386575497686863,0.9569610620383173,0.19968701084144413
1979,8,20,0.22678593336604536,0.062019555596634746,0.1499476155731827
1979,8,21,0.20780537789687514,0.6752777185756713,0.5937169187236577
1979,8,22,0.7226020263042301,0.20809164247475564,0.6752815356012434
1979,8,23,0.2900818239431828,0.529846308985725,0.6107515427283943
1979,8,24,0.9111809763126075,0.1600669224280864,0.34847909421660006
1979,8,25,0.21433741273358464,0.08553711674176157,0.5387115648481995
1979,8,26,0.5614606405142695,0.5941580778453499,0.315193118294701
1979,8,27,0.23640061868354678,0.7400204110890627,0.08156049507670105
1979,8,28,0.8142492335755378,0.8427611640654504,0.9703138300683349
1979,8,29,0.2828313438221812,0.7347212529275566,0.37927324254997075
1979,8,30,0.13016265933401883,0.8544887180905789,0.564005435211584
1979,8,31,0.3524169467855245,0.5970570163335651,0.7477090039756149
1979,9,1,0.3144928307738155,0.2880545586813241,0.7686485536396503
1979,9,2,0.9568785047158599,0.2736026041675359,0.3047845840919763
1979,9,3,0.5490389901679009,0.33176422910764813,0.2805287928786129
1979,9,4,0.6989264928270131,0.3351194644346833,0.5881705086212605
1979,9,5,0.565040476154536,0.90405922825448215,0.5987334691453725
1979,9,6,0.862809986807406,0.925560275092721,0.8021365376189351
1979,9,7,0.8897346216253936,0.5853251160588115,0.3575801271945238
1979,9,8,0.10870483401231468,0.03028642712160945,0.4035642051603645
1979,9,9,0.21703969594091177,0.2739313954953104,0.9577842911239713
1979,9,10,0.7382031846791506,0.8154006211552769,0.7532681298907846
1979,9,11,0.5840615150518715,0.751233657123521,0.39743184787221253
1979,9,12,0.12480149627663195,0.2469571423716843,0.6580066902097315
1979,9,13,0.016942808404564857,0.5574115731287748,0.46536896331235766
1979,9,14,0.447229667333886,0.1400797152891755,0.566767287440598
1979,9,15,0.7474641515873373,0.20734790689311922,0.4241749707143754
1979,9,16,0.22669602883979678,0.30526261776685715,0.8262983344029635
1979,9,17,0.7566615550313145,0.175168729852885,0.145985699724406
1979,9,18,0.2668379077222198,0.12759571406058967,0.3386110933497548
1979,9,19,0.7830752532463521,0.9250483252108097,0.9578425651416183
1979,9,20,0.7720448200125247,0.2256908849813044,0.402096172561869
1979,9,21,0.4126581351738423,0.7367985288146883,0.6397356176748872
1979,9,22,0.059721489204093814,0.31207737512886524,0.34772036224603653
1979,9,23,0.633766105864197,0.5719621747266501,0.5270838113501668
1979,9,24,0.6645341997500509,0.23846196779049933,0.7110741271171719
1979,9,25,0.22481927135959268,0.5961928628385067,0.09321508812718093
1979,9,26,0.8199471461120993,0.7871421293821186,0.17546683503314853
1979,9,27,0.7109265336766839,0.08335892204195261,0.37999597075395286
1979,9,28,0.025769710540771484,0.14658340904861689,0.6597319331485778
1979,9,29,0.8055056964512914,0.13002695818431675,0.6751035563647747
1979,9,30,0.19574581691995263,0.28567748074419796,0.3314062512945384
1979,10,1,0.42845940915867686,0.2022318448871374,0.5175995116587728
1979,10,2,0.1456353417597711,0.23904850031249225,0.4676369952503592
1979,10,3,0.3278383295983076,0.6526416370179504,0.5554903554730117
1979,10,4,0.7820203271694481,0.2557433331385255,0.9798482551705092
1979,10,5,0.7430341981817037,0.32855323678813875,0.9487251427490264
1979,10,6,0.2813866068609059,0.8662516539916396,0.4391492186114192
1979,10,7,0.6639786125160754,0.6225808216258883,0.14288090565241873
1979,10,8,0.2561787161976099,0.29402922466397285,0.06357717840000987
1979,10,9,0.9526971974410117,0.39407332986593246,0.7403028982225806
1979,10,10,0.45385062461718917,0.8773520146496594,0.595046719070524
1979,10,11,0.6092710357625037,0.5596537108067423,0.9965917677618563
1979,10,12,0.3942294477019459,0.6152644953690469,0.8251546800602227
1979,10,13,0.07737062661908567,0.1413568314164877,0.32475996599532664
1979,10,14,0.09963974356651306,0.2714276493061334,0.8747323977295309
1979,10,15,0.3390397089533508,0.14344593393616378,0.385951038217172
1979,10,16,0.627615476725623,0.62097914586775,0.26895576249808073
1979,10,17,0.28875674889422953,0.5295001149643213,0.2841639274265617
1979,10,18,0.15415853029116988,0.9553025455679744,0.5222353185527027
1979,10,19,0.3467268478125334,0.4681839821860194,0.11065635387785733
1979,10,20,0.38453095336444676,0.4954888825304806,0.08736523776315153
1979,10,21,0.29548747558146715,0.788175251102075,0.8527497958857566
1979,10,22,0.3948574725072831,0.02279369509778917,0.2888181146699935
1979,10,23,0.910077785840258,0.42912244889885187,0.23276348202489316
1979,10,24,0.8185767133254558,0.9663814508821815,0.46162622212432325
1979,10,25,0.47074922104366124,0.29454767727293074,0.32463411963544786
1979,10,26,0.4121212346944958,0.059562360169366,0.09171173721551895
1979,10,27,0.10533335595391691,0.8757617357186973,0.9367041576188058
1979,10,28,0.567621411755681,0.6257782350294292,0.06536513124592602
1979,10,29,0.7396807032637298,0.4360809880308807,0.10490643978118896
1979,10,30,0.6916105933487415,0.2679114150814712,0.9935740223154426
1979,10,31,0.8013719175942242,0.9926786543801427,0.32721016160212457
1979,11,1,0.8321018572896719,0.790457819821313,0.5891890833154321
1979,11,2,0.3514087318908423,0.8303184453397989,0.7243408286012709
1979,11,3,0.9047357481904328,0.8690624069422483,0.7279752139002085
1979,11,4,0.101066765608266,0.2147870478220284,0.08607962587848306
1979,11,5,0.9075575526803732,0.019918760051950812,0.5689356275834143
1979,11,6,0.745372423203662,0.8885007984936237,0.5748509375844151
1979,11,7,0.8840457969345152,0.6676366145256907,0.11777513148263097
1979,11,8,0.3485609292984009,0.47920929943211377,0.15111503493972123
1979,11,9,0.2735223507042974,0.9153924183920026,0.8122806600295007
1979,11,10,0.1598825673572719,0.06709918635897338,0.8602039695251733
1979,11,11,0.008355554891750216,0.8828332044649869,0.3833800309803337
1979,11,12,0.9555840792600065,0.262223060708493,0.7295559688936919
1979,11,13,0.1817646287381649,0.8147662731353194,0.5686733953189105
1979,11,14,0.5190374758094549,0.552011231193319,0.03904402139596641
1979,11,15,0.3251108266413212,0.7020615297369659,0.5639119525440037
1979,11,16,0.8695367192849517,0.728828621096909,0.252985374070704
1979,11,17,0.7135158791206777,0.3641369554679841,0.8466369283851236
1979,11,18,0.009300097357481718,0.2734527343418449,0.02459779311902821
1979,11,19,0.6918094812426716,0.9696559405419976,0.08262690878473222
1979,11,20,0.17092199949547648,0.689273685682565,0.12196177011355758
1979,11,21,0.614922612439841,0.48628479172475636,0.020020993426442146
1979,11,22,0.8139841263182461,0.9724124192725867,0.1923533787485212
1979,11,23,0.9444273263216019,0.11822391208261251,0.14093848876655102
1979,11,24,0.06462385994382203,0.8907468316610903,0.9784116160590202
1979,11,25,0.023487559286877513,0.7696514134295285,0.4844001177698374
1979,11,26,0.49397925683297217,0.5016829201485962,0.9499482125975192
1979,11,27,0.22086176299490035,0.20921867457218468,0.28895544074475765
1979,11,28,0.3824165454134345,0.9038184988312423,0.7898628320544958
1979,11,29,0.6831821007654071,0.7774393183644861,0.7542485783342272
1979,11,30,0.9659162175375968,0.6231438149698079,0.3760472610592842
1979,12,1,0.13427471183240414,0.3774914254900068,0.365376670146361
1979,12,2,0.8881057100370526,0.22722739866003394,0.7378966447431594
1979,12,3,0.6589715511072427,0.08823035983368754,0.21782727329991758
1979,12,4,0.8903520661406219,0.8774686132092029,0.7645622838754207
1979,12,5,0.6713746387977153,0.3022722869645804,0.8900713950861245
1979,12,6,0.9372389335185289,0.9302357786800712,0.6171532913576812
1979,12,7,0.8753507109358907,0.7591923868749291,0.308062908006832
1979,12,8,0.5201303532812744,0.801315535325557,0.7521265575196594
1979,12,9,0.8435440398752689,0.07230544905178249,0.9402970252558589
1979,12,10,0.19854144961573184,0.6267606485635042,0.8500967377331108
1979,12,11,0.11436977935954928,0.3971083885990083,0.7130086978431791
1979,12,12,0.1119589030276984,0.24950598482973874,0.7795349429361522
1979,12,13,0.166430328739807,0.7547602576669306,0.5394253474660218
1979,12,14,0.6791129852645099,0.3998469307553023,0.9958984761033207
1979,12,15,0.7101565692573786,0.3262364931870252,0.33450902812182903
1979,12,16,0.25199110084213316,0.6922933277674019,0.1809271750971675
1979,12,17,0.32524935505352914,0.22001475444994867,0.902446000603959
1979,12,18,0.9574291948229074,0.7047873481642455,0.6354610989801586
1979,12,19,0.9944114673417062,0.8752091021742672,0.699061288498342
1979,12,20,0.9394325485918671,0.9174493800383061,0.27069207187741995
1979,12,21,0.43626402178779244,0.6344771247822791,0.12365196901373565
1979,12,22,0.42897716630250216,0.3575977592263371,0.4486022973433137
1979,12,23,0.5352532216347754,0.6477122828364372,0.31952872802503407
1979,12,24,0.05707982275635004,0.45088202017359436,0.4129269374534488
1979,12,25,0.7717317764181644,0.35421441681683064,0.7153850721661001
1979,12,26,0.3187551526352763,0.08854342554695904,0.34365245536901057
1979,12,27,0.8488129964098334,0.5036543977912515,0.9205761351622641
1979,12,28,0.6741076258476824,0.3138468510005623,0.988569857319817
1979,12,29,0.6495242766104639,0.4592402963899076,0.5243989457376301
1979,12,30,0.28748654085211456,0.36767964879982173,0.16197285521775484
1979,12,31,0.6769616133533418,0.5955424853600562,0.04769902676343918
1980,1,1,0.5288027548231184,0.39305580337531865,0.18198120151646435
1980,1,2,0.5406362018547952,0.5361345524434,0.3287843989674002
1980,1,3,0.12242664047516882,0.8242727231699973,0.591891126241535
1980,1,4,0.7280506489332765,0.037582406774163246,0.16382507211528718
1980,1,5,0.02257040562108159,0.7603605650365353,0.2495900068897754
1980,1,6,0.7240828420035541,0.07637273706495762,0.43384306970983744
1980,1,7,0.12323860521428287,0.7629421234596521,0.9779648878611624
1980,1,8,0.7050857755821198,0.1586510450579226,0.7574708280153573
1980,1,9,0.4493884553667158,0.37551591801457107,0.3978036365006119
1980,1,10,0.24138133833184838,0.9029925793875009,0.4901560447178781
1980,1,11,0.9699347368441522,0.9494622072670609,0.3495809722226113
1980,1,12,0.39185287989676,0.10961429635062814,0.7093034437857568
1980,1,13,0.1299630613066256,0.8106829060707241,0.8174540586769581
1980,1,14,0.8405907035339624,0.04104821546934545,0.1191660740878433
1980,1,15,0.5873992762062699,0.6870804077479988,0.4696468850597739
1980,1,16,0.05980662046931684,0.7264876356348395,0.8026730110868812
1980,1,17,0.10457725520245731,0.3840299714356661,0.7283207054715604
1980,1,18,0.573623952222988,0.5325354167725891,0.022883635945618153
1980,1,19,0.34424886479973793,0.07062008534558117,0.09548001713119447
1980,1,20,0.805332632502541,0.8846290891524404,0.7874475051648915
1980,1,21,0.2560214602854103,0.8236585329286754,0.4571731311734766
1980,1,22,0.014959524385631084,0.3300153990276158,0.7695319156628102
1980,1,23,0.8730386572424322,0.2497962792403996,0.3346400430891663
1980,1,24,0.9184958441182971,0.2594407550059259,0.6434881498571485
1980,1,25,0.34677137271501124,0.2330646184273064,0.09519437863491476
1980,1,26,0.9266168142203242,0.06791515671648085,0.05260600242763758
1980,1,27,0.893862484022975,0.8343631578609347,0.5383230338338763
1980,1,28,0.19077799399383366,0.9896436149720103,0.8253435215447098
1980,1,29,0.7707827081903815,0.2172415170352906,0.6246064028237015
1980,1,30,0.9272896600887179,0.5652083249296993,0.4384782265406102
1980,1,31,0.37265005498193204,0.8883455079048872,0.09013740252703428
1980,2,1,0.24918619939126074,0.49168443586677313,0.8207511061336845
1980,2,2,0.5527265688870102,0.5352695975452662,0.7662848664913327
1980,2,3,0.0500672806520015,0.9140389901585877,0.7732683916110545
1980,2,4,0.8915732528548688,0.34171200008131564,0.32293693302199244
1980,2,5,0.16976536670699716,0.2859867583028972,0.2667139475233853
1980,2,6,0.5024124467745423,0.9824068192392588,0.48900125711224973
1980,2,7,0.32581571745686233,0.8176847777795047,0.7303779078647494
1980,2,8,0.1441412535496056,0.19705419871024787,0.3974650870077312
1980,2,9,0.9462000371422619,0.9733230075798929,0.25765222450718284
1980,2,10,0.7138167701195925,0.19628640939481556,0.15325652435421944
1980,2,11,0.7863917245995253,0.6382688474841416,0.5658951171208173
1980,2,12,0.6464254264719784,0.9744939496740699,0.22026416030712426
1980,2,13,0.5958554197568446,0.21894962480291724,0.9387241681106389
1980,2,14,0.4479739461094141,0.708447047509253,0.6062893595080823
1980,2,15,0.9703561298083514,0.3257388186175376,0.9176878554280847
1980,2,16,0.9740210366435349,0.8878802750259638,0.09813962294720113
1980,2,17,0.17377843731082976,0.34324341895990074,0.02039743564091623
1980,2,18,0.5105002387426794,0.7791068977676332,0.9635686946567148
1980,2,19,0.05488703469745815,0.6357195966411382,0.7231726746540517
1980,2,20,0.9386493628844619,0.4741327981464565,0.9229091154411435
1980,2,21,0.022988925222307444,0.33812554692849517,0.37352676945738494
1980,2,22,0.6797807565890253,0.18988194572739303,0.11962881498038769
1980,2,23,0.9794166383799165,0.19651172985322773,0.3009020972531289
1980,2,24,0.40475271875038743,0.11789948353543878,0.5965002316515893
1980,2,25,0.8765839482657611,0.6311719871591777,0.3325904211960733
1980,2,26,0.4015575263183564,0.8278777911327779,0.43058595759794116
1980,2,27,0.3736343502532691,0.3112833993509412,0.6070339360740036
1980,2,28,0.0711733647622168,0.4538340182043612,0.39390998729504645
1980,2,29,0.1333408581558615,0.9931198123376817,0.7585647669620812
